Age,Temperature_C,Heart_Rate_BPM,Respiratory_Rate_BPM,Weight_Change_Percent,Food_Intake_Percent,Stool_Consistency,Activity_Level,Edema,Trunk_Moisture,Mucous_Membrane,Gait_Score,Health_Status,Diagnosis
19,40.0,41,30,-2.5,52,Loose,Low (Lethargic),None,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
6,36.1,30,12,-0.4,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.1,50,20,-0.8,38,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
6,36.8,29,7,-0.1,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,35.9,30,11,-0.3,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,39.7,52,29,-2.2,36,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
58,35.6,40,13,-0.3,83,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
57,36.2,30,9,-0.5,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
6,37.2,52,20,-2.8,60,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
9,36.2,50,14,-2.2,32,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
59,36.5,27,12,0.5,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,36.0,28,11,-0.2,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.6,31,8,0.2,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,35.6,47,17,-0.4,11,Constipated,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
4,36.1,29,12,0.2,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,36.6,53,16,-4.7,66,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
31,40.4,38,15,-1.8,40,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
42,37.2,32,9,-0.9,27,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
7,36.8,26,11,0.6,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
36,36.3,37,7,-0.2,93,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
12,36.5,31,7,-0.0,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,39.8,47,30,-2.4,47,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
19,36.6,26,9,-0.7,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,35.8,25,6,-0.2,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.5,30,11,-0.4,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.6,32,12,-0.4,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.8,26,12,-1.2,74,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
40,36.1,31,7,-0.5,72,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
12,39.5,35,20,-1.3,60,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
49,38.2,54,20,-2.5,43,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
29,38.3,39,18,-1.1,43,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
3,39.1,55,25,-1.0,40,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
56,36.5,26,12,-0.3,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.2,28,8,-0.6,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,39.1,54,16,-1.0,51,Loose,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
5,36.4,34,10,0.5,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
6,35.9,31,10,0.6,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,36.1,27,10,-0.5,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
54,38.2,56,22,-4.0,56,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
56,38.8,35,19,-1.6,42,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
58,35.9,37,18,-1.5,38,Loose,Low (Lethargic),None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
6,36.4,49,18,-0.3,25,Constipated,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
59,36.4,28,7,-0.3,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.6,33,9,0.2,79,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
51,36.2,35,8,0.3,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,36.8,29,12,0.2,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,35.9,35,6,0.2,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,36.6,48,15,-0.7,21,Constipated,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
37,39.0,55,28,-1.7,32,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
24,35.8,26,10,-0.9,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
5,35.6,49,8,-2.5,24,Loose,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
39,36.1,30,8,-0.7,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,37.8,60,15,-3.9,51,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
50,36.2,40,11,-0.7,91,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
4,36.5,43,15,-1.0,29,Constipated,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
20,36.5,32,6,0.2,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.7,26,8,0.0,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,35.9,26,13,-1.9,72,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
60,35.6,33,9,-1.8,76,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
58,36.2,35,7,0.5,75,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
26,36.6,49,20,-2.6,67,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
52,36.5,48,19,-2.0,64,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
13,36.4,35,9,-0.1,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,37.3,53,21,-4.3,53,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
18,36.4,33,7,0.6,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,37.1,34,9,-2.1,32,Constipated,Low (Lethargic),Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
53,35.9,33,6,-0.7,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,36.7,32,11,-0.5,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,35.7,26,6,-0.8,94,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
48,38.1,59,17,-2.9,55,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
38,36.6,30,12,-0.1,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,39.3,37,18,-1.0,38,Normal,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
30,36.2,35,10,-1.0,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.7,26,6,0.6,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,36.2,30,9,0.9,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
7,36.0,28,8,0.4,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,35.8,26,10,-1.7,78,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
59,36.3,27,11,-0.1,79,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
13,36.7,33,12,0.8,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,36.4,38,13,-2.0,93,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
45,36.5,26,9,-0.4,85,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
27,37.1,37,13,-0.3,11,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
57,36.5,38,8,-0.3,26,Constipated,Low (Lethargic),None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
6,35.9,27,8,-0.4,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
6,36.4,34,11,-0.2,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.6,25,11,-1.5,74,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
14,36.7,25,5,0.8,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,35.9,30,11,0.6,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.8,32,10,-0.0,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.5,27,6,-0.9,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.8,47,11,-0.5,41,Constipated,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
14,36.5,29,6,-0.6,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,38.7,56,17,-2.2,42,Loose,Low (Lethargic),None,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
40,35.9,31,11,0.8,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.9,33,8,0.4,71,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
49,39.9,57,17,-2.8,40,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
42,35.8,34,13,-2.0,85,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
11,36.4,25,6,-0.7,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.2,27,5,0.2,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.2,30,5,-0.1,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.3,35,7,0.1,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,36.5,30,12,-0.2,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,37.3,35,17,-1.4,25,Constipated,Low (Lethargic),None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
40,36.5,35,17,-0.5,42,Loose,Moderate,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
24,36.3,26,6,-0.2,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.6,34,18,-1.5,36,Constipated,High,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
46,35.9,38,11,-0.0,44,Loose,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
57,38.3,35,30,-2.1,31,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
37,39.8,54,20,-2.3,50,Loose,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
36,37.6,47,18,-3.8,66,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
49,36.5,31,8,0.3,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,36.3,38,8,-1.0,37,Constipated,Moderate,None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
25,36.2,34,6,-0.5,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,39.5,48,19,-2.2,37,Loose,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
52,36.5,43,19,-1.7,18,Loose,Low (Lethargic),None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
39,39.9,58,29,-2.7,34,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
15,36.0,27,11,0.4,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
40,38.5,44,30,-2.5,51,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
59,35.9,28,5,-0.2,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,35.5,27,9,-0.2,83,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
12,37.4,37,17,-2.1,33,Loose,High,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
33,35.9,32,7,-0.0,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,36.0,35,10,0.2,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,38.3,37,27,-1.7,47,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
13,39.5,59,28,-1.7,56,Loose,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
53,35.7,39,12,-0.4,80,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
23,35.8,45,20,-1.3,31,Loose,High,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
9,36.7,35,10,-0.0,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
24,36.5,29,8,-0.8,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,36.4,29,8,-0.9,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,36.7,30,9,0.2,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,38.2,50,21,-4.0,67,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
7,39.1,35,16,-1.9,37,Normal,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
35,36.7,26,5,-0.7,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,36.3,30,7,0.6,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,37.2,49,18,-2.8,12,Loose,High,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
29,36.2,34,10,-0.6,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,37.9,55,22,-2.3,50,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
23,36.3,35,5,-0.2,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.3,37,10,-1.5,22,Constipated,Moderate,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
10,36.2,29,12,-0.2,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.2,28,11,-0.6,83,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
58,36.6,36,15,-2.7,18,Constipated,Low (Lethargic),Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
16,36.4,34,10,-0.9,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
10,39.2,49,25,-1.7,44,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
54,35.8,28,12,0.0,81,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
51,36.1,27,11,-0.3,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
7,39.4,42,17,-2.9,43,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
45,37.1,35,14,-0.4,43,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
42,35.5,43,17,-2.0,16,Loose,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
45,38.0,41,18,-3.4,57,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
14,36.0,39,15,-0.9,25,Loose,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
37,36.5,47,9,-1.1,45,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
21,36.7,26,12,-0.3,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
6,36.7,33,5,0.6,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,36.7,35,8,0.4,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.3,31,11,-0.8,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,36.6,35,8,-0.9,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,36.0,31,11,0.1,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
56,36.7,35,10,0.2,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.7,25,11,0.4,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.9,46,17,-1.3,30,Loose,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
28,37.5,59,12,-4.2,63,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
54,36.9,28,13,-1.7,92,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
48,36.8,34,7,0.3,81,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
47,36.0,49,19,-2.9,19,Constipated,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
6,36.7,34,7,-0.0,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.1,41,13,-1.1,10,Loose,High,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
3,36.5,34,7,0.2,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,36.1,35,9,-0.7,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
28,36.5,55,21,-3.9,43,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
57,40.2,60,23,-2.0,52,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
11,37.4,46,18,-3.7,52,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
45,36.8,30,7,0.5,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,35.9,48,14,-2.7,49,Constipated,Moderate,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
36,36.5,26,11,-0.6,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,38.1,49,12,-4.0,64,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
30,36.3,48,13,-0.5,45,Constipated,High,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
54,38.2,43,24,-2.4,68,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
34,36.6,34,8,-0.2,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.4,32,10,0.2,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.0,30,10,0.3,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.4,30,10,0.2,77,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
6,40.0,44,23,-2.8,39,Loose,Low (Lethargic),None,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
45,37.0,49,20,-3.8,44,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
29,37.3,60,18,-3.7,62,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
47,36.1,40,8,-1.5,74,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
48,36.1,35,12,1.0,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,35.8,30,6,0.1,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
3,36.1,36,19,-0.1,21,Constipated,Moderate,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
40,35.5,39,18,-1.8,49,Loose,High,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
43,36.1,29,5,-0.4,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,36.4,29,7,0.1,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,35.9,35,6,0.6,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
9,36.6,25,9,-0.8,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,35.8,29,8,0.7,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,35.7,25,9,-0.9,83,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
3,36.3,35,5,-0.7,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,38.2,53,22,-2.5,47,Normal,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
42,38.3,35,23,-1.0,56,Normal,Low (Lethargic),Mild,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
53,36.8,40,13,0.3,89,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
17,36.6,26,7,0.1,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
1,38.3,53,17,-2.2,36,Loose,Low (Lethargic),Mild,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
47,36.6,45,20,-2.8,68,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
10,36.2,30,8,-0.8,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,37.5,37,15,-2.1,50,Loose,Moderate,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
41,36.1,50,9,-2.1,32,Constipated,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
24,36.4,31,11,0.0,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
1,36.2,27,10,0.2,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
5,38.8,55,28,-2.0,46,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
14,36.0,27,5,0.0,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,35.5,47,13,-1.7,47,Loose,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
26,36.1,26,7,0.8,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,37.9,52,24,-4.9,62,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
56,36.8,35,14,-1.0,85,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
53,40.2,48,17,-1.9,44,Loose,Low (Lethargic),Mild,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
39,36.3,34,7,0.5,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,37.0,49,17,-3.7,58,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
14,36.0,35,7,-0.5,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,36.6,32,7,0.2,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,35.9,28,10,0.9,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,36.7,28,11,0.2,77,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
54,36.6,33,7,-0.8,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
54,37.1,30,13,-0.0,49,Loose,High,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
38,36.3,35,9,-0.1,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,35.8,31,11,-0.2,74,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
51,35.8,36,14,-1.6,42,Loose,Low (Lethargic),None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
28,37.0,31,10,-1.9,50,Loose,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
22,36.4,30,6,0.8,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.8,32,12,0.7,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.7,27,7,-0.5,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,37.6,56,14,-3.3,40,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
4,36.7,27,5,0.9,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.9,37,11,-1.0,79,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
35,36.3,37,13,0.0,91,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
44,36.1,32,9,-0.7,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,39.6,35,21,-1.1,30,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
60,36.6,33,11,0.5,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
1,36.5,26,8,0.7,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.8,37,8,-0.3,72,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
39,36.8,27,11,-1.8,95,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
29,35.8,35,18,-0.4,36,Loose,Moderate,None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
